#***********************************************************************
# This file is part of OpenMolcas.                                     *
#                                                                      *
# OpenMolcas is free software; you can redistribute it and/or modify   *
# it under the terms of the GNU Lesser General Public License, v. 2.1. *
# OpenMolcas is distributed in the hope that it will be useful, but it *
# is provided "as is" and without any express or implied warranties.   *
# For more details see the full text of the license in the file        *
# LICENSE or in <http://www.gnu.org/licenses/>.                        *
#                                                                      *
# Copyright (C) 2020-2022, Bruno Tenorio                               *
#***********************************************************************
# Atomic integrals Notation from WALTERS and BHALLA. ATOMIC DATA 3, 301-315 (1971)
#
# updated Jul 2023.
# < ELM  1S | I  J  >
# I,J =  1   2    3    4    5    6    7    8
#     =  2s  2pz  2px  2py  3s   3pz  3px  3py
# I,  J,  L,  M,   G
# carbon DATA FROM: WB
6	5	1	0	0.0000000000000
6	6	0	0	0.0000000000000
6	6	2	0	0.0000000000000
6	7	2	1	0.0000000000000
6	8	2	-1	0.0000000000000
7	1	1	1	0.0000000000000
7	2	2	1	0.0000000000000
7	3	0	0	0.0000000000000
7	3	2	0	0.0000000000000
7	3	2	2	0.0000000000000
7	4	2	-2	0.0000000000000
7	5	1	1	0.0000000000000
7	6	2	1	0.0000000000000
7	7	0	0	0.0000000000000
7	7	2	0	0.0000000000000
7	7	2	2	0.0000000000000
7	8	2	-2	0.0000000000000
8	1	1	-1	0.0000000000000
8	2	2	-1	0.0000000000000
8	3	2	-2	0.0000000000000
8	4	0	0	0.0000000000000
8	4	2	0	0.0000000000000
8	4	2	2	0.0000000000000
8	5	1	-1	0.0000000000000
8	6	2	-1	0.0000000000000
8	7	2	-2	0.0000000000000
8	8	0	0	0.0000000000000
8	8	2	0	0.0000000000000
8	8	2	2	0.0000000000000
# Sulfur
1	1	0	0	0.0069200000000
1	2	1	0	-0.0028766666664
1	3	1	1	-0.0028766666664
1	4	1	-1	-0.0028766666664
1	5	0	0	0.0030200000000
1	6	1	0	-0.0008699999999
1	7	1	1	-0.0008699999999
1	8	1	-1	-0.0008699999999
2	1	1	0	-0.0045333333329
2	2	0	0	-0.0040666666663
2	2	2	0	0.0094212997452
2	3	2	1	0.0081590849145
2	4	2	-1	0.0081590849145
2	5	1	0	-0.0044600000000
2	6	0	0	-0.0012799999999
2	6	2	0	0.0028144642277
2	7	2	1	0.0024373975188
2	8	2	-1	0.0024373975188
3	1	1	1	-0.0045333333329
3	2	2	1	0.0081590849145
3	3	0	0	-0.0040666666663
3	3	2	0	-0.0047106498726
3	3	2	2	0.0081590849145
3	4	2	-2	0.0081590849145
3	5	1	1	-0.0044600000000
3	6	2	1	0.0024373975188
3	7	0	0	-0.0012799999999
3	7	2	0	-0.0014072321138
3	7	2	2	0.0024373975188
3	8	2	-2	0.0024373975188
4	1	1	-1	-0.0045333333329
4	2	2	-1	0.0081590849145
4	3	2	-2	0.0081590849145
4	4	0	0	-0.0040666666663
4	4	2	0	-0.0047106498726
4	4	2	2	-0.0081590849145
4	5	1	-1	-0.0044600000000
4	6	2	-1	0.0024373975188
4	7	2	-2	0.0024373975188
4	8	0	0	-0.0012799999999
4	8	2	0	-0.0014072321138
4	8	2	2	-0.0024373975188
5	1	0	0	0.0021500000000
5	2	1	0	-0.0008933333332
5	3	1	1	-0.0008933333332
5	4	1	-1	-0.0008933333332
5	5	0	0	0.0003870000000
5	6	1	0	-0.0000410000000
5	7	1	1	-0.0000410000000
5	8	1	-1	-0.0000410000000
6	1	1	0	-0.0013666666665
6	2	0	0	-0.0011699999999
6	2	2	0	0.0026564487573
6	3	2	1	0.0023005521072
6	4	2	-1	0.0023005521072
6	5	1	0	-0.0006060000000
6	6	0	0	-0.0002923333333
6	6	2	0	-0.0009659813663
6	7	2	1	-0.0008365644026
6	8	2	-1	-0.0008365644026
7	1	1	1	-0.0013666666665
7	2	2	1	0.0023005521072
7	3	0	0	-0.0011699999999
7	3	2	0	-0.0013282243786
7	3	2	2	0.0023005521072
7	4	2	-2	0.0023005521072
7	5	1	1	-0.0006060000000
7	6	2	1	-0.0008365644026
7	7	0	0	-0.0002923333333
7	7	2	0	0.0004829906831
7	7	2	2	-0.0008365644026
7	8	2	-2	-0.0008365644026
8	1	1	-1	-0.0013666666665
8	2	2	-1	0.0023005521072
8	3	2	-2	0.0023005521072
8	4	0	0	-0.0011699999999
8	4	2	0	-0.0013282243786
8	4	2	2	-0.0023005521072
8	5	1	-1	-0.0006060000000
8	6	2	-1	-0.0008365644026
8	7	2	-2	-0.0008365644026
8	8	0	0	-0.0002923333333
8	8	2	0	0.0004829906831
8	8	2	2	0.0008365644026
# Cl
1	1	0	0	0.0079300000000
1	2	1	0	-0.0030233333330
1	3	1	1	-0.0030233333330
1	4	1	-1	-0.0030233333330
1	5	0	0	0.0030700000000
1	6	1	0	-0.0009166666666
1	7	1	1	-0.0009166666666
1	8	1	-1	-0.0009166666666
2	1	1	0	-0.0048999999995
2	2	0	0	-0.0045666666662
2	2	2	0	0.0104051696553
2	3	2	1	0.0090111412505
2	4	2	-1	0.0090111412505
2	5	1	0	-0.0049800000000
2	6	0	0	-0.0014033333332
2	6	2	0	0.0030708666891
2	7	2	1	0.0026594485639
2	8	2	-1	0.0026594485639
3	1	1	1	-0.0048999999995
3	2	2	1	0.0090111412505
3	3	0	0	-0.0045666666662
3	3	2	0	-0.0052025848277
3	3	2	2	0.0090111412505
3	4	2	-2	0.0090111412505
3	5	1	1	-0.0049800000000
3	6	2	1	0.0026594485639
3	7	0	0	-0.0014033333332
3	7	2	0	-0.0015354333446
3	7	2	2	0.0026594485639
3	8	2	-2	0.0026594485639
4	1	1	-1	-0.0048999999995
4	2	2	-1	0.0090111412505
4	3	2	-2	0.0090111412505
4	4	0	0	-0.0045666666662
4	4	2	0	-0.0052025848277
4	4	2	2	-0.0090111412505
4	5	1	-1	-0.0049800000000
4	6	2	-1	0.0026594485639
4	7	2	-2	0.0026594485639
4	8	0	0	-0.0014033333332
4	8	2	0	-0.0015354333446
4	8	2	2	-0.0026594485639
5	1	0	0	0.0023900000000
5	2	1	0	-0.0009099999999
5	3	1	1	-0.0009099999999
5	4	1	-1	-0.0009099999999
5	5	0	0	0.0003870000000
5	6	1	0	-0.0000410000000
5	7	1	1	-0.0000410000000
5	8	1	-1	-0.0000410000000
6	1	1	0	-0.0015033333332
6	2	0	0	-0.0013233333332
6	2	2	0	0.0029814239700
6	3	2	1	0.0025819888970
6	4	2	-1	0.0025819888970
6	5	1	0	-0.0006060000000
6	6	0	0	-0.0002923333333
6	6	2	0	-0.0009659813663
6	7	2	1	-0.0008365644026
6	8	2	-1	-0.0008365644026
7	1	1	1	-0.0015033333332
7	2	2	1	0.0025819888970
7	3	0	0	-0.0013233333332
7	3	2	0	-0.0014907119850
7	3	2	2	0.0025819888970
7	4	2	-2	0.0025819888970
7	5	1	1	-0.0006060000000
7	6	2	1	-0.0008365644026
7	7	0	0	-0.0002923333333
7	7	2	0	0.0004829906831
7	7	2	2	-0.0008365644026
7	8	2	-2	-0.0008365644026
8	1	1	-1	-0.0015033333332
8	2	2	-1	0.0025819888970
8	3	2	-2	0.0025819888970
8	4	0	0	-0.0013233333332
8	4	2	0	-0.0014907119850
8	4	2	2	-0.0025819888970
8	5	1	-1	-0.0006060000000
8	6	2	-1	-0.0008365644026
8	7	2	-2	-0.0008365644026
8	8	0	0	-0.0002923333333
8	8	2	0	0.0004829906831
8	8	2	2	0.0008365644026
# Mg
1	1	0	0	0.0089900000000
1	2	1	0	-0.0025599999997
1	3	1	1	-0.0025599999997
1	4	1	-1	-0.0025599999997
1	5	0	0	0.0020800000000
1	6	1	0	0.0000000000000
1	7	1	1	0.0000000000000
1	8	1	-1	0.0000000000000
2	1	1	0	-0.0039999999996
2	2	0	0	-0.0037333333330
2	2	2	0	0.0084672440748
2	3	2	1	0.0073328484675
2	4	2	-1	0.0073328484675
2	5	1	0	-0.0033400000000
2	6	0	0	0.0000000000000
2	6	2	0	0.0000000000000
2	7	2	1	0.0000000000000
2	8	2	-1	0.0000000000000
3	1	1	1	-0.0039999999996
3	2	2	1	0.0073328484675
3	3	0	0	-0.0037333333330
3	3	2	0	-0.0042336220374
3	3	2	2	0.0073328484675
3	4	2	-2	0.0073328484675
3	5	1	1	-0.0033400000000
3	6	2	1	0.0000000000000
3	7	0	0	0.0000000000000
3	7	2	0	0.0000000000000
3	7	2	2	0.0000000000000
3	8	2	-2	0.0000000000000
4	1	1	-1	-0.0039999999996
4	2	2	-1	0.0073328484675
4	3	2	-2	0.0073328484675
4	4	0	0	-0.0037333333330
4	4	2	0	-0.0042336220374
4	4	2	2	-0.0073328484675
4	5	1	-1	-0.0033400000000
4	6	2	-1	0.0000000000000
4	7	2	-2	0.0000000000000
4	8	0	0	0.0000000000000
4	8	2	0	0.0000000000000
4	8	2	2	0.0000000000000
5	1	0	0	0.0023900000000
5	2	1	0	-0.0006633333333
5	3	1	1	-0.0006633333333
5	4	1	-1	-0.0006633333333
5	5	0	0	0.0000000000000
5	6	1	0	0.0000000000000
5	7	1	1	0.0000000000000
5	8	1	-1	0.0000000000000
6	1	1	0	0.0000000000000
6	2	0	0	0.0000000000000
6	2	2	0	0.0000000000000
6	3	2	1	0.0000000000000
6	4	2	-1	0.0000000000000
6	5	1	0	0.0000000000000
6	6	0	0	0.0000000000000
6	6	2	0	0.0000000000000
6	7	2	1	0.0000000000000
6	8	2	-1	0.0000000000000
7	1	1	1	0.0000000000000
7	2	2	1	0.0000000000000
7	3	0	0	0.0000000000000
7	3	2	0	0.0000000000000
7	3	2	2	0.0000000000000
7	4	2	-2	0.0000000000000
7	5	1	1	0.0000000000000
7	6	2	1	0.0000000000000
7	7	0	0	0.0000000000000
7	7	2	0	0.0000000000000
7	7	2	2	0.0000000000000
7	8	2	-2	0.0000000000000
8	1	1	-1	0.0000000000000
8	2	2	-1	0.0000000000000
8	3	2	-2	0.0000000000000
8	4	0	0	0.0000000000000
8	4	2	0	0.0000000000000
8	4	2	2	0.0000000000000
8	5	1	-1	0.0000000000000
8	6	2	-1	0.0000000000000
8	7	2	-2	0.0000000000000
8	8	0	0	0.0000000000000
8	8	2	0	0.0000000000000
8	8	2	2	0.0000000000000
# P
1	1	0	0	0.0070800000000
1	2	1	0	-0.0028133333331
1	3	1	1	-0.0028133333331
1	4	1	-1	-0.0028133333331
1	5	0	0	0.0028400000000
1	6	1	0	-0.0008033333333
1	7	1	1	-0.0008033333333
1	8	1	-1	-0.0008033333333
2	1	1	0	-0.0045999999995
2	2	0	0	-0.0042333333329
2	2	2	0	0.0097492563819
2	3	2	1	0.0084431036932
2	4	2	-1	0.0084431036932
2	5	1	0	-0.0044800000000
2	6	0	0	-0.0012799999999
2	6	2	0	0.0027429100524
2	7	2	1	0.0023754297852
2	8	2	-1	0.0023754297852
3	1	1	1	-0.0045999999995
3	2	2	1	0.0084431036932
3	3	0	0	-0.0042333333329
3	3	2	0	-0.0048746281910
3	3	2	2	0.0084431036932
3	4	2	-2	0.0084431036932
3	5	1	1	-0.0044800000000
3	6	2	1	0.0023754297852
3	7	0	0	-0.0012799999999
3	7	2	0	-0.0013714550262
3	7	2	2	0.0023754297852
3	8	2	-2	0.0023754297852
4	1	1	-1	-0.0045999999995
4	2	2	-1	0.0084431036932
4	3	2	-2	0.0084431036932
4	4	0	0	-0.0042333333329
4	4	2	0	-0.0048746281910
4	4	2	2	-0.0084431036932
4	5	1	-1	-0.0044800000000
4	6	2	-1	0.0023754297852
4	7	2	-2	0.0023754297852
4	8	0	0	-0.0012799999999
4	8	2	0	-0.0013714550262
4	8	2	2	-0.0023754297852
5	1	0	0	0.0021600000000
5	2	1	0	-0.0008533333332
5	3	1	1	-0.0008533333332
5	4	1	-1	-0.0008533333332
5	5	0	0	0.0003870000000
5	6	1	0	-0.0000410000000
5	7	1	1	-0.0000410000000
5	8	1	-1	-0.0000410000000
6	1	1	0	-0.0013066666665
6	2	0	0	-0.0011433333332
6	2	2	0	0.0026117273977
6	3	2	1	0.0022618222738
6	4	2	-1	0.0022618222738
6	5	1	0	-0.0006060000000
6	6	0	0	-0.0002923333333
6	6	2	0	-0.0009659813663
6	7	2	1	-0.0008365644026
6	8	2	-1	-0.0008365644026
7	1	1	1	-0.0013066666665
7	2	2	1	0.0022618222738
7	3	0	0	-0.0011433333332
7	3	2	0	-0.0013058636989
7	3	2	2	0.0022618222738
7	4	2	-2	0.0022618222738
7	5	1	1	-0.0006060000000
7	6	2	1	-0.0008365644026
7	7	0	0	-0.0002923333333
7	7	2	0	0.0004829906831
7	7	2	2	-0.0008365644026
7	8	2	-2	-0.0008365644026
8	1	1	-1	-0.0013066666665
8	2	2	-1	0.0022618222738
8	3	2	-2	0.0022618222738
8	4	0	0	-0.0011433333332
